,/lpc/nct6795d/control/0,/lpc/nct6795d/control/1,/lpc/nct6795d/control/2,/lpc/nct6795d/control/3,/lpc/nct6795d/control/4,/lpc/nct6795d/control/5,/lpc/nct6795d/voltage/0,/lpc/nct6795d/voltage/1,/lpc/nct6795d/voltage/2,/lpc/nct6795d/voltage/3,/lpc/nct6795d/voltage/4,/lpc/nct6795d/voltage/5,/lpc/nct6795d/voltage/6,/lpc/nct6795d/voltage/7,/lpc/nct6795d/voltage/9,/lpc/nct6795d/voltage/10,/lpc/nct6795d/voltage/12,/lpc/nct6795d/voltage/13,/lpc/nct6795d/voltage/14,/lpc/nct6795d/temperature/0,/lpc/nct6795d/temperature/1,/lpc/nct6795d/temperature/2,/lpc/nct6795d/temperature/3,/lpc/nct6795d/temperature/4,/lpc/nct6795d/temperature/6,/lpc/nct6795d/fan/1,/lpc/nct6795d/fan/5,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VTT","Voltage #11","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #4","Temperature #6","Fan #2","Fan #6","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Fan","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU Power","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
05/25/2020 00:29:55,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1746,783,95.3125,96.875,95.3125,95.3125,95.703125,59,57,58,61,61,3299.9978,3299.9978,3299.9978,3299.9978,23.65354,19.7701588,0,2.25871825,99.99993,69.18723,11.046196,4.9194603,69,1873.00012,4006.80029,3746.00024,1569,98,33,11,7,48,6144,5684.94531,459.0547,92.5284042,96.79101,937.5,170.898438,41,51.8167839,67.64215
05/25/2020 00:29:56,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1739,748,93.75,95.3125,100,96.875,96.484375,59,56,58,60,60,3300.00024,3300.00024,3300.00024,3300.00024,23.7251568,19.8359222,0,2.233212,100.000008,69.32099,11.0675507,4.89810562,69,1873.00012,4006.80029,3746.00024,1569,98,33,11,7,48,6144,5684.94531,459.0547,92.5284042,97.1730042,1034.17969,160.15625,41,51.8167839,67.64215
05/25/2020 00:29:57,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,60.5,43,41,19,22,-1,1728,748,84.375,90.625,89.0625,85.9375,87.5,58,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.14764,19.2923279,0,2.189343,99.99997,69.2657,11.0587234,4.906933,69,1873.00012,4006.80029,3746.00024,1572,98,32,11,7,48,6144,5684.94531,459.0547,92.5284042,91.2420044,1143.55469,147.460938,41,51.8167839,67.64215
05/25/2020 00:29:58,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,60.5,43,41,19,22,-1,1771,783,98.4375,95.3125,95.3125,98.4375,96.875,59,57,58,62,62,3299.99854,3299.99854,3299.99854,3299.99854,24.0008259,20.10592,0,2.24392819,99.9999542,69.30369,11.0647888,4.90086746,69,1873.00012,4006.80029,3746.00024,1569,93,30,11,7,48,6144,5684.94531,459.0547,92.5284042,91.926,1357.42188,128.90625,41,51.8167839,67.64215
05/25/2020 00:29:59,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1741,769,98.4375,100,100,100,99.609375,58,56,58,61,61,3299.99927,3299.99927,3299.99927,3299.99927,24.10684,20.27523,0,2.10379362,99.99998,69.4011,11.0803413,4.885315,69,1873.00012,4006.80029,3746.00024,1569,98,26,11,6,48,6144,5684.94531,459.0547,92.5284042,94.6290054,579.101563,142.578125,41,51.8167839,67.64215
05/25/2020 00:30:00,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61.5,43,41,19,22,-1,1753,758,96.875,100,98.4375,98.4375,98.4375,59,57,59,61,61,3299.99976,3299.99976,3299.99976,3299.99976,24.1532154,20.33777,0,2.03212619,99.99999,69.5518646,11.1044121,4.861244,69,1873.00012,4006.80029,3746.00024,1572,98,24,11,6,48,6144,5684.94531,459.0547,92.5284042,91.51,1108.39844,123.046875,41,51.8167839,67.64215
05/25/2020 00:30:01,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,60.5,43,41,19,22,-1,1728,783,98.4375,96.875,95.3125,95.3125,96.484375,58,57,58,61,61,3299.99854,3299.99854,3299.99854,3299.99854,23.4957943,19.6881828,0,2.03148866,99.9999542,69.58348,11.1094589,4.85619736,69,1873.00012,4006.80029,3746.00024,1572,98,24,11,6,48,6144,5684.94531,459.0547,92.5284042,89.66601,1119.14063,152.34375,41,51.8167839,67.64215
05/25/2020 00:30:02,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,60.5,43,41,19,22,-1,1769,748,82.8125,84.375,89.0625,95.3125,87.890625,57,57,58,61,61,3299.99854,3299.99854,3299.99854,3299.99854,23.040453,19.1951122,0,2.110506,99.99996,69.49567,11.09544,4.87021637,69,1873.00012,4006.80029,3746.00024,1572,98,24,11,6,48,6144,5684.94531,459.0547,92.5284042,94.605,941.40625,153.320313,41,51.8167839,67.64215
05/25/2020 00:30:03,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1750,782,96.875,96.875,96.875,100,97.65625,58,57,58,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.5407333,19.6713562,0,2.19544053,99.99999,69.47388,11.0919609,4.87369537,69,1873.00012,4006.80029,3746.00024,1572,98,25,11,7,48,6144,5684.94531,459.0547,92.5284042,90.6430054,886.71875,124.023438,41,51.8167839,67.64215
05/25/2020 00:30:04,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,60.5,43,41,19,22,-1,1739,748,87.5,90.625,95.3125,93.75,91.796875,59,57,58,61,61,3299.998,3299.998,3299.998,3299.998,23.5833817,19.7088337,0,2.249469,99.99994,69.50332,11.0966606,4.86899567,69,1873.00012,4006.80029,3746.00024,1574,98,26,8,7,48,6144,5684.94531,459.0547,92.5284042,88.859,1005.85938,177.734375,41,51.8167839,67.64215
05/25/2020 00:30:05,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1739,742,98.4375,98.4375,95.3125,95.3125,96.875,58,57,58,61,61,3299.99976,3299.99976,3299.99976,3299.99976,23.8001842,19.8914852,0,2.271038,99.99999,69.54245,11.1029091,4.862747,69,1873.00012,4006.80029,3746.00024,1574,98,29,11,7,48,6144,5684.94531,459.0547,92.5284042,91.81901,1006.83594,166.015625,41,51.8167839,67.64215
05/25/2020 00:30:06,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1771,788,98.4375,100,100,100,99.609375,59,57,58,61,61,3299.99829,3299.99829,3299.99829,3299.99829,24.190443,20.2748585,0,2.36212659,99.99995,69.55516,11.1049385,4.860718,68,1873.00012,4006.80029,3746.00024,1574,76,22,10,7,48,6144,5684.94531,459.0547,92.5284042,82.25001,832.03125,86.91406,41,51.8167839,67.64215
05/25/2020 00:30:07,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1719,742,96.875,95.3125,95.3125,93.75,95.3125,60,57,60,62,62,3299.99927,3299.99927,3299.99927,3299.99927,24.04646,20.1330986,0,2.32027078,99.99998,69.53438,11.10162,4.86403656,68,1873.00012,4006.80029,3746.00024,1574,98,29,11,7,48,6144,5684.94531,459.0547,92.5284042,80.652,843.75,110.351563,41,51.8167839,67.64215
05/25/2020 00:30:08,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1750,755,100,98.4375,100,98.4375,99.21875,60,57,58,61,61,3299.99878,3299.99878,3299.99878,3299.99878,24.3201351,20.482542,0,2.15617323,99.99996,69.5571747,11.1052589,4.86039734,68,1873.00012,4006.80029,3746.00024,1572,81,23,11,6,48,6144,5684.94531,459.0547,92.5284042,76.6300049,1300.78125,134.765625,41,51.8167839,67.64215
05/25/2020 00:30:09,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1737,775,100,100,100,100,100,58,57,59,61,61,3299.999,3299.999,3299.999,3299.999,24.401762,20.5342617,0,2.1909883,99.99997,69.8176041,11.1468391,4.818817,68,1873.00012,4006.80029,3746.00024,1574,84,22,10,7,48,6144,5684.94531,459.0547,92.5284042,85.5740051,762.6953,168.945313,41,51.8167839,67.64215
05/25/2020 00:30:10,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1735,754,100,100,100,100,100,60,57,59,61,61,3299.9978,3299.9978,3299.9978,3299.9978,24.2207947,20.3423157,0,2.220621,99.99993,69.88255,11.1572075,4.808449,68,1873.00012,4006.80029,3746.00024,1574,91,23,11,6,48,6144,5684.94531,459.0547,92.5284042,84.201004,1266.60156,107.421875,41,51.8167839,67.64215
05/25/2020 00:30:11,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1769,772,96.875,98.4375,89.0625,95.3125,94.921875,59,57,58,61,61,3300.001,3300.001,3300.001,3300.001,23.8701077,19.9658527,0,2.30875826,100.000031,69.89354,11.1589622,4.806694,68,1873.00012,4006.80029,3746.00024,1572,98,26,11,7,48,6144,5684.94531,459.0547,92.5284042,88.507,977.539063,155.273438,41,51.8167839,67.64215
05/25/2020 00:30:12,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.36000013,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1744,760,93.75,98.4375,95.3125,100,96.875,59,58,59,61,61,3299.998,3299.998,3299.998,3299.998,23.7546463,19.8690681,0,2.2222538,99.99994,69.94476,11.167141,4.79851532,68,1873.00012,4006.80029,3746.00024,1572,98,26,11,6,48,6144,5684.94531,459.0547,92.5284042,64.0320053,1077.14844,154.296875,41,51.8167839,67.64215
05/25/2020 00:30:13,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1724,760,100,100,100,98.4375,99.609375,59,57,58,61,61,3299.99976,3299.99976,3299.99976,3299.99976,24.0101566,20.1114521,0,2.26862073,99.99999,70.0283,11.1804771,4.785179,68,1873.00012,4006.80029,3746.00024,1572,98,26,11,8,48,6144,5684.94531,459.0547,92.5284042,87.77901,1270.50781,134.765625,41,51.8167839,67.64215
05/25/2020 00:30:14,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1746,770,98.4375,95.3125,93.75,95.3125,95.703125,59,57,58,61,61,3299.998,3299.998,3299.998,3299.998,23.86968,20.00087,0,2.22421217,99.99994,70.02479,11.1799164,4.78574,68,1873.00012,4006.80029,3746.00024,1572,94,25,11,6,48,6144,5684.94531,459.0547,92.5284042,89.05,1015.625,161.132813,41,51.8167839,67.64215
05/25/2020 00:30:15,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1764,760,98.4375,100,98.4375,96.875,98.4375,59,57,58,61,61,3299.99951,3299.99951,3299.99951,3299.99951,23.9555016,20.1050129,0,2.18536615,99.9999847,69.99114,11.1745453,4.791111,68,1873.00012,4006.80029,3746.00024,1574,98,25,11,7,48,6144,5684.94531,459.0547,92.5284042,88.441,970.7031,156.25,41,51.8167839,67.64215
05/25/2020 00:30:16,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1724,771,96.875,98.4375,96.875,96.875,97.265625,58,57,58,60,60,3299.99878,3299.99878,3299.99878,3299.99878,23.6509266,19.7921486,0,2.11252475,99.99996,70.09058,11.1904221,4.775234,68,1873.00012,4006.80029,3746.00024,1574,99,26,11,6,48,6144,5684.94531,459.0547,92.5284042,91.6700058,1172.85156,138.671875,41,51.8167839,67.64215
05/25/2020 00:30:17,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1744,755,100,96.875,98.4375,96.875,98.046875,59,56,58,59,59,3299.999,3299.999,3299.999,3299.999,24.0621014,20.1859741,0,2.256662,99.99997,70.31502,11.2262535,4.739403,68,1873.00012,4006.80029,3746.00024,1574,99,25,11,6,48,6144,5684.94531,459.0547,92.5284042,90.41701,759.7656,113.28125,41,51.8167839,67.64215
05/25/2020 00:30:18,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,61,43,41,19,22,-1,1764,775,96.875,95.3125,98.4375,93.75,96.09375,59,57,59,62,62,3299.99927,3299.99927,3299.99927,3299.99927,23.6645432,19.93675,0,1.787552,99.99998,70.4069061,11.2409248,4.72473145,68,1873.00012,4006.80029,3746.00024,1576,65,17,4,4,48,6144,5684.94531,459.0547,92.5284042,38.608,0,23.4375,41,51.8167839,67.64215
05/25/2020 00:30:19,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1753,755,98.4375,98.4375,100,100,99.21875,58,56,59,62,62,3299.99854,3299.99854,3299.99854,3299.99854,24.19583,20.4164143,0,1.94646072,99.99996,70.41482,11.2421875,4.723469,68,1873.00012,4006.80029,3746.00024,1574,98,27,11,6,48,6144,5684.94531,459.0547,92.5284042,92.14001,884.7656,154.296875,41,51.8167839,67.64215
05/25/2020 00:30:20,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1735,776,96.875,96.875,98.4375,96.875,97.265625,58,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.85003,20.0335159,0,2.06035781,99.99997,70.35425,11.2325172,4.733139,67,1873.00012,4006.80029,3746.00024,1574,97,29,11,7,48,6144,5620.94531,523.0547,91.48673,84.774,1066.40625,127.929688,41,51.8167839,67.64215
05/25/2020 00:30:21,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,60.5,43,41,19,22,-1,1732,771,90.625,90.625,90.625,95.3125,91.796875,58,57,58,61,61,3299.999,3299.999,3299.999,3299.999,23.3056965,19.47793,0,2.015418,99.99997,70.4655457,11.2502861,4.71537,67,1873.00012,4006.80029,3746.00024,1576,24,7,9,3,48,6144,5556.94531,587.0547,90.44507,84.965004,819.335938,186.523438,41,51.8167839,67.64215
05/25/2020 00:30:22,47.45098,47.45098,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,61,43,41,19,22,-1,1760,760,96.875,98.4375,100,100,98.828125,59,57,59,60,60,3299.999,3299.999,3299.999,3299.999,24.2586079,20.3807926,0,2.25345922,99.99997,70.7310638,11.2926788,4.67297745,68,1873.00012,4006.80029,3746.00024,1574,96,27,10,6,48,6144,5556.94531,587.0547,90.44507,90.204,1103.51563,104.492188,41,51.82568,67.64215
05/25/2020 00:30:23,48.6274529,48.6274529,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,61.5,43,41,19,22,-1,1724,776,92.1875,93.75,96.875,95.3125,94.53125,59,57,58,59,59,3299.99927,3299.99927,3299.99927,3299.99927,23.5965366,19.86138,0,1.76285362,99.99998,70.43799,11.2458878,4.71976852,66,1873.00012,4006.80029,3746.00024,1574,57,15,4,4,48,6144,5556.94531,587.0547,90.44507,37.8500023,0,0,41,51.82568,67.64215
05/25/2020 00:30:24,49.0196075,49.0196075,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.064,1,0.6,1.51200008,60,43,42,19,22,-1,1773,743,39.0625,37.5,40.625,75,48.046875,54,55,53,62,62,3299.999,3299.999,3299.999,3299.999,17.4287815,13.9485207,0,0.7988963,99.99998,70.39673,11.2393,4.72635651,65,1873.00012,4006.80029,3746.00024,1581,3,1,9,0,48,6144,5556.94531,587.0547,90.44507,37.497,2.9296875,0,41,51.82568,67.64215
05/25/2020 00:30:25,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.3920002,1.008,0.160000011,1.128,3.40800023,1.008,1.064,1,0.6,1.51200008,57.5,43,41,19,22,-1,1746,790,32.8125,21.875,39.0625,29.6875,30.859375,54,54,53,57,57,3299.99951,3299.99951,3399.99951,3299.99951,14.110611,10.6749182,0,0.693037868,99.9999847,70.3909454,11.2383766,4.72727966,64,1873.00012,4006.80029,3746.00024,1581,1,1,8,0,48,6144,5556.94531,587.0547,90.44507,36.639,0,0,41,51.82568,67.64215
05/25/2020 00:30:26,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.3920002,1.008,0.160000011,1.128,3.40800023,1.008,1.064,1,0.6,1.51200008,59,43,41,19,22,-1,1687,745,14.0625,17.1875,50,59.375,35.15625,53,50,54,60,60,3299.99854,3299.99854,3299.99854,3299.99854,15.1289988,11.6917934,0,0.6944436,99.9999542,70.3785248,11.236393,4.72926331,62,873.000061,4006.80029,1746.00012,1581,0,0,0,0,48,6144,5556.94531,587.0547,90.44507,25.137001,0,0,41,51.82568,67.64215
05/25/2020 00:30:27,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,58.5,42.5,41,19,22,-1,1638,757,81.25,76.5625,70.3125,76.5625,76.171875,58,56,57,60,59,3299.999,3299.999,3299.999,3299.999,20.2727337,16.5526428,0,1.57915938,99.99997,59.01301,9.421814,6.54384232,62,949.000061,4006.80029,1898.00012,1583,35,17,11,1,48,6144,4604.008,1539.99219,74.93502,27.895,94.72656,50.78125,41,51.82568,67.64215
05/25/2020 00:30:28,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,59,43,41,19,22,-1,1660,779,81.25,78.125,67.1875,62.5,72.265625,54,51,57,56,57,3299.99927,3299.99927,3299.99927,3299.99927,20.7496777,17.0682564,0,1.61926651,99.99998,59.59837,9.51527,6.450386,62,1506.00012,4006.80029,3012.00024,1578,36,24,7,1,48,6144,4604.008,1539.99219,74.93502,28.8820019,762.6953,80.078125,41,51.82568,67.64215
05/25/2020 00:30:29,42.7451,42.7451,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,59,42.5,41,19,22,-1,1656,775,57.8125,65.625,73.4375,59.375,64.0625,59,57,59,61,61,3299.998,3299.998,3299.998,3299.998,19.1774979,15.5645657,0,1.27093256,99.99995,59.09728,9.435268,6.530388,62,1506.00012,4006.80029,3012.00024,1576,3,2,7,0,48,6144,4604.008,1539.99219,74.93502,30.0180016,6.8359375,4.8828125,41,51.82568,67.64215
05/25/2020 00:30:30,45.8823547,45.8823547,57.64706,57.64706,57.64706,57.64706,1,1.008,3.40800023,3.37600017,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,58.5,42.5,41,19,22,-1,1616,766,70.3125,71.875,70.3125,73.4375,71.484375,54,52,55,56,56,3300,3300,3300,3300,20.1562958,16.4874916,0,1.51111412,100,59.3553,9.476463,6.489193,61,1506.00012,4006.80029,3012.00024,1578,4,3,7,0,48,6144,4604.008,1539.99219,74.93502,29.170002,13.671875,2.9296875,41,51.82568,67.64215
05/25/2020 00:30:31,42.3529434,42.3529434,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1.008,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,58,42.5,41,19,22,-1,1646,776,45.3125,56.25,51.5625,59.375,53.125,54,55,57,57,57,3299.99854,3299.99854,3299.99854,3299.99854,18.18353,14.6105776,0,1.16846073,99.9999542,59.5222435,9.503117,6.46253967,61,1506.00012,4006.80029,3012.00024,1570,4,3,7,0,48,6144,4604.008,1539.99219,74.93502,29.3430023,6.8359375,4.8828125,41,51.82568,67.64215
05/25/2020 00:30:32,43.52941,43.52941,57.64706,57.64706,57.64706,57.64706,1,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,59,42.5,41,19,22,-1,1612,764,64.0625,68.75,68.75,68.75,67.578125,57,52,58,60,60,3299.99927,3299.99927,3299.99927,3299.99927,19.39419,15.8295174,0,1.135284,99.99998,59.75702,9.5406,6.42505646,60,1506.00012,4006.80029,3012.00024,1574,4,3,7,0,48,6144,4604.008,1539.99219,74.93502,29.3480015,7.8125,1.953125,41,51.82568,67.64215
05/25/2020 00:30:33,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,42.5,41,19,22,-1,1642,775,48.4375,51.5625,59.375,54.6875,53.515625,56,52,56,59,59,3299.99854,3299.99854,3299.99854,3299.99854,17.6788273,14.1215534,0,1.13521457,99.9999542,59.93261,9.568634,6.39702225,60,1506.00012,4006.80029,3012.00024,1572,5,2,7,1,48,6144,4604.008,1539.99219,74.93502,28.478,0.9765625,0.9765625,41,51.82568,67.64215
05/25/2020 00:30:34,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.42400026,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,59,42.5,41,19,22,-1,1648,765,81.25,64.0625,57.8125,68.75,67.96875,57,55,54,59,59,3299.99878,3299.99878,3299.99878,3299.99878,20.8220539,17.11733,0,1.60389733,99.99996,59.8111343,9.54924,6.416416,63,1885.50012,4006.80029,3771.00024,1563,66,20,9,3,48,6144,4888.25,1255.75,79.56136,75.744,345.703125,47.8515625,41,51.82568,67.64215
05/25/2020 00:30:35,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,42.5,41,19,22,-1,1646,778,60.9375,64.0625,51.5625,53.125,57.421875,55,53,53,57,57,3299.99976,3299.99976,3299.99976,3299.99976,18.96382,15.2784939,0,1.53636813,99.99999,59.8499146,9.555431,6.410225,63,1885.50012,4006.80029,3771.00024,1563,49,15,11,1,48,6144,4888.25,1255.75,79.56136,37.693,0,129.882813,41,51.82568,67.64215
05/25/2020 00:30:36,44.3137245,44.3137245,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,57.5,42.5,41,19,22,-1,1634,757,71.875,57.8125,68.75,59.375,64.453125,55,53,55,57,57,3299.998,3299.998,3299.998,3299.998,19.1947365,15.4767914,0,1.66405165,99.99995,59.80827,9.548782,6.416874,64,1885.50012,4006.80029,3771.00024,1563,67,20,10,3,48,6144,4888.25,1255.75,79.56136,77.28001,156.25,58.59375,41,51.82568,67.64215
