,/lpc/nct6795d/control/0,/lpc/nct6795d/control/1,/lpc/nct6795d/control/2,/lpc/nct6795d/control/3,/lpc/nct6795d/control/4,/lpc/nct6795d/control/5,/lpc/nct6795d/voltage/0,/lpc/nct6795d/voltage/1,/lpc/nct6795d/voltage/2,/lpc/nct6795d/voltage/3,/lpc/nct6795d/voltage/4,/lpc/nct6795d/voltage/5,/lpc/nct6795d/voltage/6,/lpc/nct6795d/voltage/7,/lpc/nct6795d/voltage/9,/lpc/nct6795d/voltage/10,/lpc/nct6795d/voltage/12,/lpc/nct6795d/voltage/13,/lpc/nct6795d/voltage/14,/lpc/nct6795d/temperature/0,/lpc/nct6795d/temperature/1,/lpc/nct6795d/temperature/2,/lpc/nct6795d/temperature/3,/lpc/nct6795d/temperature/4,/lpc/nct6795d/temperature/6,/lpc/nct6795d/fan/1,/lpc/nct6795d/fan/5,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/fan/0,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/control/0,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/power/0,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
05/24/2020 22:03:37,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1491,749,65.625,54.6875,51.5625,82.8125,63.671875,54,52,52,56,56,3299.99927,3299.99927,3299.99927,3299.99927,19.12585,15.3430872,0,1.93706894,99.9999847,51.34001,8.19677,7.76888657,68,1860.00012,4006.80029,3720.00024,1589,68,37,0,1,49,6144,5198.789,945.210938,84.61571,86.3530045,175.78125,21.484375,38,51.4626,67.64194
05/24/2020 22:03:38,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1525,791,51.5625,54.6875,51.5625,71.875,57.421875,55,50,51,56,56,3299.999,3299.999,3399.999,3299.999,18.5290165,14.7636337,0,1.86450028,99.99997,51.3359947,8.196129,7.76952744,68,1860.00012,4006.80029,3720.00024,1587,75,44,0,1,49,6144,5198.789,945.210938,84.61571,99.844,77.14844,9.765625,38,51.4626,67.64194
05/24/2020 22:03:39,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1491,746,51.5625,51.5625,45.3125,71.875,55.078125,53,50,52,56,56,3299.99927,3299.99927,3299.99927,3299.99927,17.8937244,14.1741,0,1.765674,99.99998,51.33485,8.195946,7.76971054,69,1860.00012,4006.80029,3720.00024,1584,85,47,0,1,49,6144,5198.789,945.210938,84.61571,100.599007,130.859375,26.3671875,38,51.4626,67.64194
05/24/2020 22:03:40,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.15200001,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1525,790,56.25,40.625,45.3125,71.875,53.515625,53,51,52,57,57,3299.999,3299.999,3299.999,3299.999,18.0806732,14.3526621,0,1.79096031,99.99998,51.3351364,8.19599152,7.769665,69,1860.00012,4006.80029,3720.00024,1584,76,39,0,1,49,6144,5198.789,945.210938,84.61571,98.7000046,126.953125,26.3671875,38,51.4626,67.64194
05/24/2020 22:03:41,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,56,39.5,40,19,22,-1,1500,745,56.25,51.5625,60.9375,78.125,61.71875,56,52,53,54,56,3299.99829,3299.99829,3299.99829,3299.99829,19.7468376,15.9584322,0,1.9794575,99.99995,51.3327026,8.195602,7.770054,70,1860.00012,4006.80029,3720.00024,1584,98,55,0,1,49,6144,5272.789,871.210938,85.82013,107.527008,184.570313,20.5078125,38,51.4626,67.64194
05/24/2020 22:03:42,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1505,790,67.1875,68.75,62.5,79.6875,69.53125,53,50,52,57,57,3299.99951,3299.99951,3299.99951,3299.99951,19.9978771,16.19855,0,2.00094652,99.9999847,51.3324127,8.195557,7.77009964,70,1860.00012,4006.80029,3720.00024,1584,94,52,0,1,49,6144,5272.789,871.210938,85.82013,104.873009,168.945313,20.5078125,38,51.4626,67.64194
05/24/2020 22:03:43,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1516,745,62.5,56.25,54.6875,76.5625,62.5,57,50,58,56,58,3299.99951,3299.99951,3299.99951,3299.99951,18.9799671,15.2680769,0,1.74968815,99.9999847,51.420414,8.209606,7.75605,68,1860.00012,4006.80029,3720.00024,1587,64,33,0,1,49,6144,5242.31641,901.6836,85.32416,90.063,135.742188,17.578125,38,51.4626,67.64194
05/24/2020 22:03:44,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1513,785,57.8125,42.1875,46.875,81.25,57.03125,53,52,54,56,56,3299.99829,3299.99829,3299.99829,3299.99829,18.5231037,14.7801018,0,1.82353926,99.99995,51.4820328,8.219444,7.746212,69,1860.00012,4006.80029,3720.00024,1587,74,39,0,1,49,6144,5236.56641,907.4336,85.23057,82.4070053,49.8046875,15.625,38,51.4626,67.64194
05/24/2020 22:03:45,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1491,785,39.0625,40.625,43.75,71.875,48.828125,52,50,53,55,55,3300,3300,3300,3300,17.94794,14.2220831,0,1.77275681,100,51.4795952,8.219055,7.746601,69,1860.00012,4006.80029,3720.00024,1591,71,37,0,1,49,6144,5236.56641,907.4336,85.23057,98.911,112.304688,19.53125,38,51.4626,67.64194
05/24/2020 22:03:46,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1515,752,54.6875,53.125,57.8125,75,60.15625,55,53,54,56,56,3299.999,3299.999,3299.999,3299.999,18.3965435,14.6601353,0,1.81893289,99.99997,51.47735,8.218697,7.74695969,69,1860.00012,4006.80029,3720.00024,1587,68,39,0,1,49,6144,5310.707,833.292969,86.43729,97.7290039,180.664063,16.6015625,38,51.4626,67.64194
05/24/2020 22:03:47,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.36000013,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1493,785,64.0625,51.5625,57.8125,87.5,65.234375,56,52,54,56,56,3299.99829,3299.99829,3299.99829,3299.99829,19.4775543,15.6999168,0,1.94158363,99.99995,51.4944344,8.221424,7.744232,70,1860.00012,4006.80029,3720.00024,1587,95,54,0,1,49,6144,5310.707,833.292969,86.43729,106.553,159.179688,18.5546875,38,51.4626,67.64194
05/24/2020 22:03:48,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1523,750,51.5625,54.6875,54.6875,76.5625,59.375,53,50,53,57,56,3299.999,3299.999,3299.999,3299.999,18.6051826,14.8499432,0,1.85407257,99.99997,51.5105362,8.223995,7.741661,70,1860.00012,4006.80029,3720.00024,1587,96,56,0,1,49,6144,5310.707,833.292969,86.43729,97.3940048,146.484375,10.7421875,38,51.4626,67.64194
05/24/2020 22:03:49,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1503,785,48.4375,43.75,53.125,75,55.078125,53,50,55,55,55,3299.99927,3299.99927,3299.99927,3299.99927,18.2893353,14.548893,0,1.81247211,99.99998,51.526207,8.226498,7.73915863,69,1860.00012,4006.80029,3720.00024,1589,82,44,0,1,49,6144,5236.824,907.1758,85.23477,91.72401,170.898438,21.484375,38,51.4626,67.64194
05/24/2020 22:03:50,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1503,745,60.9375,62.5,57.8125,73.4375,63.671875,55,53,55,59,58,3299.999,3299.999,3299.999,3299.999,19.0183144,15.24675,0,1.89391947,99.99998,51.5250168,8.226307,7.73934937,69,1860.00012,4006.80029,3720.00024,1589,76,40,0,1,49,6144,5236.824,907.1758,85.23477,95.15401,286.1328,22.4609375,38,51.4626,67.64194
05/24/2020 22:03:51,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1525,792,45.3125,53.125,54.6875,76.5625,57.421875,54,51,53,58,58,3299.99829,3299.99829,3299.99829,3299.99829,18.9057655,15.1544657,0,1.8660605,99.99995,51.51952,8.22543,7.74022675,69,1860.00012,4006.80029,3720.00024,1591,78,42,0,1,49,6144,5248.59766,895.402344,85.42639,97.25201,187.5,29.296875,38,51.4626,67.64194
05/24/2020 22:03:52,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1500,745,60.9375,59.375,54.6875,81.25,64.0625,54,52,54,56,56,3299.99927,3299.99927,3299.99927,3299.99927,19.1201458,15.3737631,0,1.847625,99.99998,51.519474,8.225422,7.74023438,69,1860.00012,4006.80029,3720.00024,1589,79,42,0,1,49,6144,5237.207,906.792969,85.241,100.271,171.875,16.6015625,38,51.4626,67.64194
05/24/2020 22:03:53,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1505,745,45.3125,43.75,46.875,71.875,51.953125,53,50,54,55,55,3299.99878,3299.99878,3299.99878,3299.99878,17.726696,14.0178185,0,1.74344981,99.99996,51.5379181,8.228367,7.73728943,69,1860.00012,4006.80029,3720.00024,1591,76,41,0,1,49,6144,5237.207,906.792969,85.241,85.340004,96.67969,14.6484375,38,51.4626,67.64194
05/24/2020 22:03:54,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1511,792,40.625,37.5,40.625,75,48.4375,55,51,53,58,58,3299.99878,3299.99878,3299.99878,3299.99878,17.70528,13.9893637,0,1.74255359,99.99996,51.5504379,8.230366,7.73529053,69,1860.00012,4006.80029,3720.00024,1589,69,34,0,1,49,6144,5237.207,906.792969,85.241,81.76501,106.445313,13.671875,38,51.4626,67.64194
05/24/2020 22:03:55,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1496,750,42.1875,53.125,37.5,73.4375,51.5625,52,50,51,57,57,3299.99951,3299.99951,3299.99951,3299.99951,17.76143,14.0350971,0,1.76897061,99.9999847,51.5603333,8.231945,7.73371124,69,1860.00012,4006.80029,3720.00024,1591,75,41,0,1,49,6144,5237.207,906.792969,85.241,97.70701,88.86719,11.71875,38,51.4626,67.64194
05/24/2020 22:03:56,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1537,786,43.75,54.6875,40.625,79.6875,54.6875,53,51,52,55,55,3299.999,3299.999,3299.999,3399.99878,17.5372944,13.8242722,0,1.71692979,99.99997,51.575,8.234287,7.731369,69,1860.00012,4006.80029,3720.00024,1591,72,38,0,1,49,6144,5245.461,898.539063,85.37534,97.51601,92.77344,21.484375,38,51.4626,67.64194
05/24/2020 22:03:57,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.064,1,0.6,1.51200008,56,39.5,40,19,22,-1,1508,752,56.25,48.4375,48.4375,68.75,55.46875,53,50,52,58,58,3299.999,3299.999,3299.999,3399.999,17.9569073,14.2258377,0,1.76896608,99.99997,51.58807,8.236374,7.72928238,69,1860.00012,4006.80029,3720.00024,1591,72,38,0,1,49,6144,5245.461,898.539063,85.37534,86.4630051,85.9375,13.671875,38,51.4626,67.64194
05/24/2020 22:03:58,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1516,787,54.6875,62.5,40.625,73.4375,57.8125,54,51,53,55,55,3299.9978,3299.9978,3299.9978,3299.9978,17.58568,13.8833332,0,1.74291575,99.99994,51.60124,8.238476,7.72718048,69,1860.00012,4006.80029,3720.00024,1594,69,37,0,1,49,6144,5245.461,898.539063,85.37534,76.90401,113.28125,12.6953125,38,51.4626,67.64194
05/24/2020 22:03:59,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1537,752,42.1875,51.5625,43.75,81.25,54.6875,53,51,53,56,57,3300.00024,3400.00024,3300.00024,3300.00024,17.75533,14.0222855,0,1.750857,100.000008,51.6035767,8.23885,7.72680664,69,1860.00012,4006.80029,3720.00024,1591,68,37,0,1,49,6144,5245.133,898.8672,85.3699951,82.7140045,130.859375,10.7421875,38,51.4626,67.64194
05/24/2020 22:04:00,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.136,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1496,786,56.25,56.25,51.5625,82.8125,61.71875,56,52,53,54,56,3299.99854,3299.99854,3299.99854,3299.99854,18.8209,15.0644312,0,1.90736592,99.9999542,51.611702,8.240147,7.72550964,70,1860.00012,4006.80029,3720.00024,1589,91,55,0,1,49,6144,5319.27344,824.726563,86.57672,104.561005,121.09375,17.578125,38,51.4626,67.64194
05/24/2020 22:04:01,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1501,778,59.375,50,54.6875,85.9375,62.5,55,53,54,58,59,3299.999,3299.999,3299.999,3299.999,18.8407059,15.0727348,0,1.90010071,99.99998,51.61691,8.240978,7.724678,70,1860.00012,4006.80029,3720.00024,1589,90,52,0,1,49,6144,5329.586,814.414063,86.74457,107.587006,132.8125,18.5546875,38,51.4626,67.64194
05/24/2020 22:04:02,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1491,756,59.375,54.6875,53.125,78.125,61.328125,55,53,53,57,57,3299.99927,3299.99927,3299.99927,3299.99927,18.8233681,15.0781193,0,1.88582146,99.99998,51.7125053,8.256241,7.70941544,69,1860.00012,4006.80029,3720.00024,1591,82,48,0,1,49,6144,5328.98828,815.0117,86.73483,99.065,107.421875,20.5078125,38,51.4626,67.64194
05/24/2020 22:04:03,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56.5,39.5,40,19,22,-1,1513,778,45.3125,50,54.6875,81.25,57.8125,52,49,51,57,57,3299.99878,3299.99878,3299.99878,3299.99878,18.44233,14.7007961,0,1.83906972,99.99996,51.7906837,8.268723,7.69693375,70,1860.00012,4006.80029,3720.00024,1591,82,48,0,1,49,6144,5318.676,825.3242,86.5669861,94.22401,78.125,10.7421875,38,51.4626,67.64194
05/24/2020 22:04:04,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,56,39.5,40,19,22,-1,1496,756,53.125,43.75,46.875,73.4375,54.296875,54,54,51,54,54,3299.99976,3299.99976,3299.99976,3399.99976,17.6579437,13.9357262,0,1.73207772,99.99999,51.8699379,8.281376,7.6842804,69,1860.00012,4006.80029,3720.00024,1593,77,42,0,1,49,6144,5244.676,899.3242,85.36256,93.8250046,74.21875,10.7421875,38,51.4626,67.64194
05/24/2020 22:04:05,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1525,779,37.5,40.625,43.75,73.4375,48.828125,53,49,51,56,56,3299.99854,3299.99854,3299.99854,3299.99854,17.5942326,13.8823824,0,1.73390627,99.9999542,51.8611946,8.27998,7.68567657,70,1860.00012,4006.80029,3720.00024,1596,85,46,0,1,49,6144,5244.676,899.3242,85.36256,99.91801,58.59375,10.7421875,38,51.4626,67.64194
05/24/2020 22:04:06,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1503,757,54.6875,48.4375,35.9375,64.0625,50.78125,54,53,53,55,55,3299.99878,3299.99878,3299.99878,3399.99878,16.98339,13.2878485,0,1.66984689,99.99996,51.8672829,8.280952,7.684704,70,1860.00012,4006.80029,3720.00024,1593,80,43,0,0,49,6144,5244.676,899.3242,85.36256,100.549,69.33594,7.8125,38,51.4626,67.64194
05/24/2020 22:04:07,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55,39.5,40,19,22,-1,1500,777,43.75,45.3125,43.75,68.75,50.390625,53,51,53,57,57,3299.999,3299.999,3299.999,3299.999,17.0889969,13.3840065,0,1.67710507,99.99997,51.8680267,8.281071,7.68458557,70,1860.00012,4006.80029,3720.00024,1593,78,40,0,0,49,6144,5244.676,899.3242,85.36256,101.911,87.890625,13.671875,38,51.4626,67.64194
05/24/2020 22:04:08,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1510,762,48.4375,39.0625,37.5,78.125,50.78125,55,51,52,55,55,3399.99756,3299.99756,3399.99756,3299.99756,17.422226,13.7223988,0,1.7065531,99.99992,51.86879,8.281193,7.6844635,70,1860.00012,4006.80029,3720.00024,1594,80,43,0,0,49,6144,5244.676,899.3242,85.36256,88.844,51.7578125,8.7890625,38,51.4626,67.64194
05/24/2020 22:04:09,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1498,762,46.875,50,45.3125,73.4375,53.90625,55,53,51,55,55,3300.00049,3300.00049,3300.00049,3300.00049,16.89841,13.19714,0,1.65651238,100.000015,51.8691,8.281242,7.684414,70,1860.00012,4006.80029,3720.00024,1594,79,41,0,0,49,6144,5244.676,899.3242,85.36256,99.951004,54.6875,12.6953125,38,51.4626,67.64194
05/24/2020 22:04:10,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.008,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.50400007,55.5,39.5,40,19,22,-1,1506,774,53.125,46.875,45.3125,73.4375,54.6875,56,49,51,55,55,3299.99829,3299.99829,3299.99829,3299.99829,17.33967,13.6530209,0,1.67987382,99.9999542,51.8707733,8.281509,7.684147,70,1860.00012,4006.80029,3720.00024,1591,84,46,0,0,49,6144,5244.676,899.3242,85.36256,98.364006,55.6640625,8.7890625,38,51.4626,67.64194
05/24/2020 22:04:11,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.15200001,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55,39.5,40,19,22,-1,1506,763,43.75,48.4375,46.875,75,53.515625,53,49,53,57,57,3300,3300,3300,3300,17.0436268,13.3484955,0,1.6705302,100,51.8719444,8.281696,7.68396,70,1860.00012,4006.80029,3720.00024,1591,81,45,0,0,49,6144,5244.676,899.3242,85.36256,98.9900055,65.42969,8.7890625,38,51.4626,67.64194
05/24/2020 22:04:12,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55,39.5,40,19,22,-1,1495,774,48.4375,32.8125,37.5,64.0625,45.703125,53,49,53,55,55,3300,3300,3300,3400,16.7455,13.1011438,0,1.50456238,100,52.107914,8.31937,7.646286,69,1860.00012,4006.80029,3720.00024,1598,68,36,0,1,49,6144,5245.285,898.714844,85.3724747,90.701004,87.890625,11.71875,38,51.4626,67.64194
05/24/2020 22:04:13,40.7843132,40.7843132,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1532,758,37.5,46.875,39.0625,64.0625,46.875,54,51,54,56,56,3400,3300,3300,3300,16.8275757,13.1704693,0,1.54394364,100,52.0933151,8.31703949,7.648617,69,1860.00012,4006.80029,3720.00024,1596,67,35,0,1,49,6144,5245.285,898.714844,85.3724747,76.1710052,85.9375,9.765625,38,51.4626,67.64194
05/24/2020 22:04:14,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.016,1.016,3.40800023,3.36000013,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55,39.5,40,19,22,-1,1505,780,43.75,32.8125,42.1875,59.375,44.53125,56,53,50,53,53,3300,3300,3300,3300,16.7338314,13.0685787,0,1.52396321,100,52.10851,8.319466,7.64619064,69,1860.00012,4006.80029,3720.00024,1596,70,36,0,1,49,6144,5245.285,898.714844,85.3724747,87.706,72.265625,9.765625,38,51.4626,67.64194
05/24/2020 22:04:15,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.016,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1481,757,42.1875,42.1875,37.5,67.1875,47.265625,52,52,52,55,55,3399.99854,3299.99854,3399.99854,3299.99854,16.7326832,13.0775328,0,1.52732587,99.9999542,52.1084633,8.319458,7.64619827,69,1860.00012,4006.80029,3720.00024,1596,68,36,0,1,49,6144,5245.285,898.714844,85.3724747,76.094,74.21875,9.765625,38,51.4626,67.64194
05/24/2020 22:04:16,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1.008,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1481,781,40.625,40.625,42.1875,65.625,47.265625,54,52,53,57,57,3399.998,3299.998,3299.998,3299.998,16.6941357,13.0298519,0,1.53609324,99.99995,52.106575,8.319157,7.64649963,69,1860.00012,4006.80029,3720.00024,1593,72,38,0,1,49,6144,5245.285,898.714844,85.3724747,91.20801,72.265625,9.765625,38,51.4626,67.64194
05/24/2020 22:04:17,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.008,1.016,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.064,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1478,781,48.4375,51.5625,39.0625,67.1875,51.5625,52,51,51,53,53,3299.99976,3299.99976,3299.99976,3299.99976,16.7866,13.1385784,0,1.50630772,99.99999,52.09828,8.317833,7.64782333,68,1860.00012,4006.80029,3720.00024,1596,67,35,0,1,49,6144,5245.285,898.714844,85.3724747,58.6970024,49.8046875,7.8125,38,51.4626,67.64194
05/24/2020 22:04:18,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55.5,39.5,40,19,22,-1,1485,759,42.1875,48.4375,34.375,57.8125,45.703125,53,51,53,57,57,3299.999,3299.999,3299.999,3299.999,16.76354,13.1063967,0,1.53654218,99.99997,52.0897026,8.316463,7.649193,68,1860.00012,4006.80029,3720.00024,1596,69,37,0,1,49,6144,5245.61328,898.3867,85.3778152,85.884,75.19531,8.7890625,38,51.4626,67.64194
05/24/2020 22:04:19,39.2156868,39.2156868,57.64706,57.64706,57.64706,57.64706,1.016,1.024,3.40800023,3.37600017,1,0.160000011,1.128,3.40800023,1.008,1.072,1,0.6,1.51200008,55,39.5,40,19,22,-1,1462,774,48.4375,51.5625,37.5,68.75,51.5625,53,49,52,56,56,3299.99854,3299.99854,3399.99854,3299.99854,16.6439819,12.9898815,0,1.52456486,99.99996,52.0827332,8.31535,7.6503067,68,1860.00012,4006.80029,3720.00024,1596,65,34,0,0,49,6144,5246.48828,897.5117,85.39206,88.176,73.24219,10.7421875,38,51.4626,67.64194
